sunday,asset,tz,price_09,max_offset_min,price_12,pct_12,price_13,pct_13,price_14,pct_14,price_15,pct_15,price_16,pct_16,price_17,pct_17,price_18,pct_18,price_19,pct_19,price_20,pct_20,price_21,pct_21,price_22,pct_22,price_23,pct_23,price_24,pct_24
2025-10-19,BTC,EDT,107623.0000,0,108529.0000,0.8418,108656.0000,0.9598,109175.0000,1.4421,109440.0000,1.6883,108956.0000,1.2386,108907.0000,1.1931,108798.0000,1.0918,109189.0000,1.4551,108683.0000,0.9849,108090.0000,0.4339,108107.0000,0.4497,108813.0000,1.1057,110166.0000,2.3629
2025-10-19,SOL,EDT,188.8900,0,190.7700,0.9953,190.8800,1.0535,190.0300,0.6035,189.9300,0.5506,188.8800,-0.0053,189.6700,0.4129,189.3000,0.2171,189.8300,0.4976,187.8600,-0.5453,185.6200,-1.7312,185.6500,-1.7153,186.8900,-1.0588,191.2100,1.2282
2025-10-26,BTC,EDT,113653.0000,0,113723.0000,0.0616,113509.0000,-0.1267,113461.0000,-0.1689,113591.0000,-0.0546,113596.0000,-0.0502,113332.0000,-0.2824,113490.0000,-0.1434,114685.0000,0.9080,114551.0000,0.7901,114763.0000,0.9767,115304.0000,1.4527,114885.0000,1.0840,115006.0000,1.1905
2025-10-26,SOL,EDT,198.0100,0,199.5300,0.7676,198.7400,0.3687,198.9300,0.4646,199.1200,0.5606,198.8700,0.4343,197.4400,-0.2879,198.4700,0.2323,200.2000,1.1060,200.0300,1.0202,203.2400,2.6413,204.3700,3.2120,203.9600,3.0049,204.3300,3.1918
2025-11-02,BTC,EST,110523.0000,0,110098.0000,-0.3845,110179.0000,-0.3112,110314.0000,-0.1891,110146.0000,-0.3411,110081.0000,-0.3999,109997.0000,-0.4759,109883.0000,-0.5791,110524.0000,0.0009,109751.0000,-0.6985,109674.0000,-0.7682,109025.0000,-1.3554,107936.0000,-2.3407,107887.0000,-2.3850
2025-11-02,SOL,EST,185.0900,0,184.2900,-0.4322,184.4200,-0.3620,184.2500,-0.4538,184.0200,-0.5781,184.5700,-0.2809,185.4900,0.2161,184.9200,-0.0918,187.7100,1.4155,186.5800,0.8050,185.5300,0.2377,183.4700,-0.8752,177.5600,-4.0683,177.9500,-3.8576
2025-11-09,BTC,EST,102895.0000,0,103839.0000,0.9174,103623.0000,0.7075,104501.0000,1.5608,104796.0000,1.8475,104624.0000,1.6804,104518.0000,1.5773,104735.0000,1.7882,104677.0000,1.7319,106286.0000,3.2956,105705.0000,2.7309,106000.0000,3.0176,106023.0000,3.0400,106136.0000,3.1498
2025-11-09,SOL,EST,160.0500,0,162.9400,1.8057,161.8000,1.0934,163.9900,2.4617,166.1600,3.8176,165.3300,3.2990,165.2200,3.2302,165.4400,3.3677,164.5300,2.7991,167.4900,4.6485,167.0800,4.3924,167.7600,4.8172,168.1300,5.0484,168.0400,4.9922
2025-11-16,BTC,EST,95354.0000,0,94163.0000,-1.2490,94309.0000,-1.0959,93992.0000,-1.4284,93972.0000,-1.4493,94045.0000,-1.3728,93440.0000,-2.0073,94110.0000,-1.3046,94186.0000,-1.2249,95241.0000,-0.1185,94724.0000,-0.6607,94901.0000,-0.4751,95438.0000,0.0881,95038.0000,-0.3314
2025-11-16,SOL,EST,139.4600,0,135.7300,-2.6746,135.8300,-2.6029,135.8400,-2.5957,136.8300,-1.8858,136.6500,-2.0149,136.4400,-2.1655,137.3100,-1.5417,137.1700,-1.6420,139.1700,-0.2079,138.2600,-0.8605,138.8900,-0.4087,140.2800,0.5880,140.3600,0.6453
2025-11-23,BTC,EST,86884.0000,0,86657.0000,-0.2613,86710.0000,-0.2003,86964.0000,0.0921,87312.0000,0.4926,87441.0000,0.6411,87968.0000,1.2476,88007.0000,1.2925,86808.0000,-0.0875,86701.0000,-0.2106,87019.0000,0.1554,87480.0000,0.6860,87417.0000,0.6135,86700.0000,-0.2118
2025-11-23,SOL,EST,131.5700,0,131.7800,0.1596,131.3900,-0.1368,132.2000,0.4788,132.3900,0.6232,132.6300,0.8057,133.1500,1.2009,132.6700,0.8361,130.5800,-0.7525,130.8100,-0.5776,131.5000,-0.0532,133.4000,1.3909,133.4200,1.4061,131.3800,-0.1444
2025-11-30,BTC,EST,91766.0000,0,91820.0000,0.0588,91500.0000,-0.2899,91459.0000,-0.3345,91458.0000,-0.3356,91320.0000,-0.4860,91180.0000,-0.6386,91227.0000,-0.5874,90369.0000,-1.5224,87011.0000,-5.1817,87181.0000,-4.9964,86734.0000,-5.4835,86342.0000,-5.9107,85806.0000,-6.4948
2025-11-30,SOL,EST,139.2600,0,139.5200,0.1867,138.4700,-0.5673,138.6100,-0.4668,137.6200,-1.1777,137.2900,-1.4146,137.0300,-1.6013,137.7200,-1.1058,133.4800,-4.1505,127.5700,-8.3944,127.9600,-8.1143,127.5800,-8.3872,126.9700,-8.8252,126.3800,-9.2489
2025-12-07,BTC,EST,89053.0000,0,89904.0000,0.9556,90970.0000,2.1527,91374.0000,2.6063,91435.0000,2.6748,91448.0000,2.6894,90224.0000,1.3149,89603.0000,0.6176,90406.0000,1.5193,90362.0000,1.4699,90916.0000,2.0920,91373.0000,2.6052,91082.0000,2.2784,91289.0000,2.5109
2025-12-07,SOL,EST,131.7200,0,131.9700,0.1898,134.8200,2.3535,136.0500,3.2873,135.7300,3.0443,136.1800,3.3860,133.0900,1.0401,131.2500,-0.3568,132.2500,0.4024,131.6100,-0.0835,133.3700,1.2527,134.0500,1.7689,134.3200,1.9739,135.0600,2.5357
2025-12-14,BTC,EST,89509.0000,0,88834.0000,-0.7541,88812.0000,-0.7787,89009.0000,-0.5586,88660.0000,-0.9485,88566.0000,-1.0535,88463.0000,-1.1686,88442.0000,-1.1921,88170.0000,-1.4959,88485.0000,-1.1440,89261.0000,-0.2771,89313.0000,-0.2190,89292.0000,-0.2424,89667.0000,0.1765
2025-12-14,SOL,EST,131.6400,0,131.0200,-0.4710,130.0400,-1.2154,130.6300,-0.7672,130.3000,-1.0179,130.0300,-1.2230,129.8900,-1.3294,130.1900,-1.1015,129.3900,-1.7092,130.1400,-1.1395,131.1700,-0.3570,131.5300,-0.0836,131.1700,-0.3570,131.8300,0.1443
2025-12-21,BTC,EST,87639.0000,0,88318.0000,0.7748,88286.0000,0.7383,88410.0000,0.8797,88458.0000,0.9345,88210.0000,0.6515,88136.0000,0.5671,88442.0000,0.9163,88637.0000,1.1388,88597.0000,1.0931,88591.0000,1.0863,88451.0000,0.9265,88741.0000,1.2574,88867.0000,1.4012
2025-12-21,SOL,EST,123.6300,0,125.4900,1.5045,125.5000,1.5126,125.1500,1.2295,125.6700,1.6501,125.3500,1.3912,124.8800,1.0111,125.8300,1.7795,126.0300,1.9413,126.2500,2.1192,126.0200,1.9332,125.2300,1.2942,126.0200,1.9332,126.5300,2.3457
2025-12-28,BTC,EST,87819.0000,0,87743.0000,-0.0865,87683.0000,-0.1549,87532.0000,-0.3268,87455.0000,-0.4145,87440.0000,-0.4316,87516.0000,-0.3450,87823.0000,0.0046,87871.0000,0.0592,88210.0000,0.4452,88353.0000,0.6081,89065.0000,1.4188,90010.0000,2.4949,90051.0000,2.5416
2025-12-28,SOL,EST,124.6300,0,124.3000,-0.2648,124.4500,-0.1444,123.1300,-1.2036,123.3000,-1.0672,123.4300,-0.9629,123.8600,-0.6178,124.2400,-0.3129,125.2700,0.5135,127.0000,1.9016,128.7300,3.2897,128.7400,3.2978,128.5800,3.1694,128.5700,3.1614
2026-01-04,BTC,EST,91221.0000,0,91272.0000,0.0559,91303.0000,0.0899,91165.0000,-0.0614,91109.0000,-0.1228,91266.0000,0.0493,91244.0000,0.0252,91176.0000,-0.0493,91498.0000,0.3037,92374.0000,1.2640,92919.0000,1.8614,92998.0000,1.9480,92835.0000,1.7693,92555.0000,1.4624
2026-01-04,SOL,EST,134.5300,0,135.1100,0.4311,134.8300,0.2230,134.2000,-0.2453,133.5500,-0.7285,134.0400,-0.3642,133.9300,-0.4460,134.1700,-0.2676,134.1200,-0.3048,135.5500,0.7582,136.7600,1.6576,136.8800,1.7468,136.6400,1.5684,135.6900,0.8623
2026-01-11,BTC,EST,90730.0000,0,90908.0000,0.1962,90855.0000,0.1378,90752.0000,0.0242,90547.0000,-0.2017,90574.0000,-0.1719,90633.0000,-0.1069,90407.0000,-0.3560,90872.0000,0.1565,91113.0000,0.4221,91281.0000,0.6073,92085.0000,1.4934,91677.0000,1.0438,92039.0000,1.4427
2026-01-11,SOL,EST,137.2400,0,140.0400,2.0402,139.6800,1.7779,140.0200,2.0256,139.4200,1.5885,138.5400,0.9472,138.6900,1.0565,138.2200,0.7141,139.6900,1.7852,141.3200,2.9729,141.0600,2.7834,142.4200,3.7744,142.5400,3.8618,142.7400,4.0076
2026-01-18,BTC,EST,95117.0000,0,95135.0000,0.0189,95226.0000,0.1146,95412.0000,0.3101,95345.0000,0.2397,95273.0000,0.1640,95388.0000,0.2849,95458.0000,0.3585,93627.0000,-1.5665,92681.0000,-2.5611,92534.0000,-2.7156,92530.0000,-2.7198,92651.0000,-2.5926,92620.0000,-2.6252
2026-01-18,SOL,EST,142.3700,0,142.0200,-0.2458,142.3500,-0.0140,142.7600,0.2739,142.2800,-0.0632,142.4700,0.0702,142.6600,0.2037,142.8600,0.3442,137.8700,-3.1608,133.7600,-6.0476,133.8000,-6.0195,133.8100,-6.0125,133.9300,-5.9282,133.6900,-6.0968
2026-01-25,BTC,EST,88784.0000,0,87951.0000,-0.9382,87745.0000,-1.1703,87308.0000,-1.6625,86396.0000,-2.6897,86563.0000,-2.5016,86478.0000,-2.5973,86437.0000,-2.6435,86568.0000,-2.4959,86758.0000,-2.2819,87578.0000,-1.3584,87452.0000,-1.5003,87175.0000,-1.8123,87632.0000,-1.2975
2026-01-25,SOL,EST,126.9700,0,122.7800,-3.3000,122.2200,-3.7410,121.6900,-4.1585,117.9600,-7.0962,118.3300,-6.8048,118.8300,-6.4110,118.4200,-6.7339,118.8500,-6.3952,119.6500,-5.7651,122.4000,-3.5993,122.0300,-3.8907,121.5800,-4.2451,122.5900,-3.4496
2026-02-01,BTC,EST,78252.0000,0,77422.0000,-1.0607,77679.0000,-0.7322,77945.0000,-0.3923,77096.0000,-1.4773,77021.0000,-1.5731,76480.0000,-2.2645,77169.0000,-1.3840,76888.0000,-1.7431,77591.0000,-0.8447,77442.0000,-1.0351,76433.0000,-2.3245,76201.0000,-2.6210,75827.0000,-3.0990
2026-02-01,SOL,EST,104.4500,0,101.7300,-2.6041,102.4400,-1.9244,103.4400,-0.9670,101.9400,-2.4031,101.5900,-2.7382,100.8500,-3.4466,101.7900,-2.5467,100.7800,-3.5136,102.2800,-2.0775,102.1000,-2.2499,100.7500,-3.5424,100.0800,-4.1838,100.3000,-3.9732
2026-02-08,BTC,EST,71467.0000,0,70365.0000,-1.5420,70743.0000,-1.0131,71086.0000,-0.5331,71382.0000,-0.1189,70802.0000,-0.9305,70662.0000,-1.1264,71023.0000,-0.6213,70283.0000,-1.6567,70465.0000,-1.4020,70334.0000,-1.5853,70588.0000,-1.2299,71242.0000,-0.3148,70943.0000,-0.7332
2026-02-08,SOL,EST,88.5700,0,86.2200,-2.6533,86.9600,-1.8178,87.8400,-0.8242,88.4100,-0.1806,86.8900,-1.8968,86.6100,-2.2129,87.1200,-1.6371,86.9900,-1.7839,87.0600,-1.7049,86.4200,-2.4275,87.0200,-1.7500,87.6700,-1.0161,87.1200,-1.6371
2026-02-15,BTC,EST,68900.0000,0,68988.0000,0.1277,68563.0000,-0.4891,68413.0000,-0.7068,68249.0000,-0.9448,68414.0000,-0.7054,68812.0000,-0.1277,68954.0000,0.0784,68792.0000,-0.1567,68817.0000,-0.1205,68598.0000,-0.4383,68299.0000,-0.8723,68392.0000,-0.7373,68825.0000,-0.1089
2026-02-15,SOL,EST,86.9600,0,87.5700,0.7015,86.4300,-0.6095,86.2100,-0.8625,85.3500,-1.8514,85.8800,-1.2420,86.1800,-0.8970,86.3600,-0.6900,86.1500,-0.9315,86.1800,-0.8970,85.7600,-1.3799,85.4000,-1.7939,85.1500,-2.0814,85.7900,-1.3454
2026-02-22,BTC,EST,67633.0000,0,67607.0000,-0.0384,67358.0000,-0.4066,67404.0000,-0.3386,67395.0000,-0.3519,67384.0000,-0.3682,67581.0000,-0.0769,67635.0000,0.0030,67612.0000,-0.0310,66716.0000,-1.3558,64408.0000,-4.7684,64779.0000,-4.2198,64933.0000,-3.9921,64800.0000,-4.1888
2026-02-22,SOL,EST,83.9900,0,83.5800,-0.4882,83.0600,-1.1073,83.2200,-0.9168,83.3000,-0.8215,83.0300,-1.1430,83.5000,-0.5834,83.5800,-0.4882,82.8000,-1.4168,81.3700,-3.1194,77.9700,-7.1675,77.8700,-7.2866,77.6600,-7.5366,77.3900,-7.8581
2026-03-01,BTC,EST,66941.0000,0,66139.0000,-1.1981,66006.0000,-1.3968,66319.0000,-0.9292,65969.0000,-1.4520,65300.0000,-2.4514,65675.0000,-1.8912,65245.0000,-2.5336,65776.0000,-1.7403,66506.0000,-0.6498,66531.0000,-0.6125,66290.0000,-0.9725,66821.0000,-0.1793,66858.0000,-0.1240
2026-03-01,SOL,EST,86.0900,0,83.9900,-2.4393,83.8900,-2.5555,83.9300,-2.5090,83.2300,-3.3221,81.9800,-4.7741,82.9300,-3.6706,82.7200,-3.9145,83.6100,-2.8807,85.0000,-1.2661,84.6200,-1.7075,84.1500,-2.2535,84.7800,-1.5217,84.3100,-2.0676
2026-03-08,BTC,EDT,67325.0000,0,67214.0000,-0.1649,66878.0000,-0.6639,67057.0000,-0.3981,66816.0000,-0.7560,67318.0000,-0.0104,67219.0000,-0.1574,67003.0000,-0.4783,66235.0000,-1.6190,65974.0000,-2.0067,66361.0000,-1.4319,66205.0000,-1.6636,66529.0000,-1.1823,67215.0000,-0.1634
2026-03-08,SOL,EDT,82.3200,0,82.0600,-0.3158,81.5300,-0.9597,81.6900,-0.7653,81.6000,-0.8746,82.4800,0.1944,82.3400,0.0243,82.2600,-0.0729,81.9900,-0.4009,81.6000,-0.8746,82.3500,0.0364,82.1100,-0.2551,82.6700,0.4252,83.1600,1.0204
2026-03-15,BTC,EDT,71620.0000,0,71494.0000,-0.1759,71444.0000,-0.2457,71830.0000,0.2932,71405.0000,-0.3002,71566.0000,-0.0754,71742.0000,0.1703,72123.0000,0.7023,72762.0000,1.5945,72849.0000,1.7160,72542.0000,1.2873,72758.0000,1.5889,72540.0000,1.2846,73592.0000,2.7534
2026-03-15,SOL,EDT,88.2700,0,87.9000,-0.4192,87.5500,-0.8157,88.4400,0.1926,87.9200,-0.3965,88.1900,-0.0906,88.7600,0.5551,90.0000,1.9599,92.6500,4.9620,92.3100,4.5769,92.0200,4.2483,92.1100,4.3503,91.4800,3.6366,93.1700,5.5511
2026-03-22,BTC,EDT,68649.0000,0,68849.0000,0.2913,68782.0000,0.1937,68676.0000,0.0393,68620.0000,-0.0422,68200.0000,-0.6541,68175.0000,-0.6905,67885.0000,-1.1129,68322.0000,-0.4763,67853.0000,-1.1595,67657.0000,-1.4450,67902.0000,-1.0881,68302.0000,-0.5055,68054.0000,-0.8667
2026-03-22,SOL,EDT,87.2700,0,87.5800,0.3552,87.4800,0.2406,87.2600,-0.0115,87.0100,-0.2979,86.8700,-0.4583,86.5800,-0.7906,86.0000,-1.4553,86.7500,-0.5959,86.2100,-1.2146,85.9000,-1.5698,86.1000,-1.3407,86.7100,-0.6417,86.3900,-1.0084
2026-03-29,BTC,EDT,66786.0000,0,66468.0000,-0.4761,66451.0000,-0.5016,66331.0000,-0.6813,66373.0000,-0.6184,66290.0000,-0.7427,66548.0000,-0.3564,66633.0000,-0.2291,65817.0000,-1.4509,65961.0000,-1.2353,66231.0000,-0.8310,66593.0000,-0.2890,67059.0000,0.4088,67098.0000,0.4672
2026-03-29,SOL,EDT,82.4500,0,81.8200,-0.7641,81.7100,-0.8975,81.5600,-1.0794,81.8100,-0.7762,81.6200,-1.0067,81.9300,-0.6307,82.1500,-0.3639,80.9400,-1.8314,81.4500,-1.2129,81.8900,-0.6792,82.7200,0.3275,83.3400,1.0794,83.2700,0.9945
2026-04-05,BTC,EDT,66774.0000,0,67295.0000,0.7802,67198.0000,0.6350,67348.0000,0.8596,67385.0000,0.9150,67343.0000,0.8521,67638.0000,1.2939,67528.0000,1.1292,68321.0000,2.3168,69005.0000,3.3411,69066.0000,3.4325,68763.0000,2.9787,69188.0000,3.6152,69100.0000,3.4834
2026-04-05,SOL,EDT,79.0100,0,79.5900,0.7341,79.4700,0.5822,79.8900,1.1138,79.9600,1.2024,79.8300,1.0378,80.1600,1.4555,79.7400,0.9239,80.5800,1.9871,81.8900,3.6451,82.3300,4.2020,81.7000,3.4046,82.4100,4.3033,82.1100,3.9236
2026-04-12,BTC,EDT,71111.0000,0,70917.0000,-0.2728,70957.0000,-0.2166,71171.0000,0.0844,71170.0000,0.0830,71117.0000,0.0084,71367.0000,0.3600,71394.0000,0.3980,70899.0000,-0.2981,70742.0000,-0.5189,71201.0000,0.1266,71226.0000,0.1617,71099.0000,-0.0169,71005.0000,-0.1491
2026-04-12,SOL,EDT,82.0100,0,81.5900,-0.5121,81.8800,-0.1585,82.1900,0.2195,82.1400,0.1585,81.9800,-0.0366,82.6800,0.8170,82.7900,0.9511,81.9800,-0.0366,81.5400,-0.5731,82.1500,0.1707,82.3300,0.3902,81.9500,-0.0732,81.9000,-0.1341
2026-04-19,BTC,EDT,75606.0000,0,75875.0000,0.3558,75413.0000,-0.2553,74810.0000,-1.0528,74830.0000,-1.0264,75004.0000,-0.7962,74662.0000,-1.2486,74461.0000,-1.5144,74059.0000,-2.0461,73834.0000,-2.3437,74312.0000,-1.7115,74619.0000,-1.3055,74460.0000,-1.5158,74665.0000,-1.2446
2026-04-19,SOL,EDT,85.7900,0,86.3500,0.6528,85.8500,0.0699,85.1400,-0.7577,85.1000,-0.8043,85.3300,-0.5362,84.9500,-0.9791,84.6900,-1.2822,83.7600,-2.3662,83.4700,-2.7043,84.0000,-2.0865,84.3600,-1.6669,84.2100,-1.8417,84.5900,-1.3988
2026-04-26,BTC,EDT,77845.0000,0,78066.0000,0.2839,77957.0000,0.1439,78046.0000,0.2582,78317.0000,0.6063,78250.0000,0.5203,78222.0000,0.4843,78422.0000,0.7412,78336.0000,0.6307,78666.0000,1.0547,79306.0000,1.8768,79305.0000,1.8755,79156.0000,1.6841,79123.0000,1.6417
2026-04-26,SOL,EDT,86.0900,0,86.5500,0.5343,86.4200,0.3833,86.5300,0.5111,86.8200,0.8479,86.8900,0.9293,86.6900,0.6969,86.8200,0.8479,86.7300,0.7434,86.9300,0.9757,87.3400,1.4520,87.8200,2.0095,87.8100,1.9979,87.7200,1.8934
2026-05-03,BTC,EDT,78734.0000,0,78670.0000,-0.0813,78654.0000,-0.1016,78729.0000,-0.0064,78732.0000,-0.0025,78767.0000,0.0419,78923.0000,0.2400,78827.0000,0.1181,79171.0000,0.5550,78563.0000,-0.2172,78542.0000,-0.2439,79756.0000,1.2980,80171.0000,1.8251,80312.0000,2.0042
2026-05-03,SOL,EDT,84.1100,0,84.1600,0.0594,84.1500,0.0476,84.2000,0.1070,84.2600,0.1783,84.3700,0.3091,84.3400,0.2735,84.1400,0.0357,84.6700,0.6658,83.9100,-0.2378,83.7800,-0.3923,84.7700,0.7847,85.2600,1.3673,85.4000,1.5337
2026-05-10,BTC,EDT,80913.0000,0,81413.0000,0.6179,81364.0000,0.5574,81460.0000,0.6760,81269.0000,0.4400,81420.0000,0.6266,80713.0000,-0.2472,80675.0000,-0.2941,82054.0000,1.4102,82197.0000,1.5869,81450.0000,0.6637,81493.0000,0.7168,81166.0000,0.3127,80716.0000,-0.2435
2026-05-10,SOL,EDT,93.3100,0,94.5300,1.3075,94.8400,1.6397,96.4900,3.4080,96.4300,3.3437,96.4700,3.3866,94.5100,1.2860,95.0700,1.8862,96.2400,3.1401,96.4600,3.3758,95.7900,2.6578,96.0500,2.9364,95.3000,2.1327,94.7600,1.5540
2026-05-17,BTC,EDT,78333.0000,0,78022.0000,-0.3970,78008.0000,-0.4149,78059.0000,-0.3498,78235.0000,-0.1251,78384.0000,0.0651,78235.0000,-0.1251,78346.0000,0.0166,77951.0000,-0.4877,77419.0000,-1.1668,77148.0000,-1.5128,77067.0000,-1.6162,76805.0000,-1.9506,76891.0000,-1.8409
2026-05-17,SOL,EDT,86.7600,0,86.4600,-0.3458,86.3100,-0.5187,86.2400,-0.5994,86.4300,-0.3804,86.8000,0.0461,86.6800,-0.0922,86.9300,0.1959,86.2400,-0.5994,85.2300,-1.7635,85.3500,-1.6252,84.9800,-2.0516,84.8800,-2.1669,84.8500,-2.2015
2026-05-24,BTC,EDT,77019.9900,0,76278.0400,-0.9633,76577.0000,-0.5752,76609.3100,-0.5332,76567.8700,-0.5870,76668.0000,-0.4570,76559.8700,-0.5974,76051.0100,-1.2581,76708.0100,-0.4051,76974.8800,-0.0586,77083.0000,0.0818,76847.3100,-0.2242,77019.0000,-0.0013,76942.3200,-0.1008
2026-05-24,SOL,EDT,86.3600,0,85.3000,-1.2274,85.6500,-0.8221,85.6400,-0.8337,85.4100,-1.1000,85.3800,-1.1348,84.7600,-1.8527,83.9600,-2.7791,85.0000,-1.5748,85.2700,-1.2622,85.5000,-0.9958,84.8700,-1.7253,85.0800,-1.4822,84.9500,-1.6327
2026-05-31,BTC,EDT,73810.0000,0,73545.4300,-0.3584,73422.8800,-0.5245,73613.0200,-0.2669,73505.9400,-0.4119,73460.9800,-0.4729,73639.2700,-0.2313,73776.0000,-0.0461,73839.0000,0.0393,73568.0000,-0.3279,73783.0000,-0.0366,73182.8200,-0.8497,73695.0000,-0.1558,73660.4400,-0.2026
2026-05-31,SOL,EDT,82.8200,0,81.8800,-1.1350,81.5800,-1.4972,81.8700,-1.1471,81.7500,-1.2920,81.5900,-1.4851,81.9700,-1.0263,82.3100,-0.6158,82.5200,-0.3622,82.4500,-0.4468,82.8300,0.0121,81.7600,-1.2799,82.6800,-0.1690,82.6300,-0.2294
2026-06-07,BTC,EDT,61859.2100,0,62074.6400,0.3483,62054.9900,0.3165,62134.1200,0.4444,62004.3400,0.2346,61308.2200,-0.8907,61848.2000,-0.0178,61748.2200,-0.1794,62831.8600,1.5724,63306.5600,2.3397,63603.0500,2.8190,63199.9700,2.1674,63100.8500,2.0072,63097.5000,2.0018
2026-06-07,SOL,EDT,64.3300,0,64.9900,1.0260,65.1500,1.2747,65.3300,1.5545,64.9600,0.9793,63.9400,-0.6062,64.6900,0.5596,64.6400,0.4819,65.8200,2.3162,66.5000,3.3732,66.7200,3.7152,66.1900,2.8913,66.4600,3.3111,66.3700,3.1711
2026-06-14,BTC,EDT,64297.4800,0,63993.4500,-0.4728,63912.0100,-0.5995,63699.7000,-0.9297,63775.6800,-0.8115,63767.1700,-0.8248,63968.0100,-0.5124,65282.0000,1.5312,65382.7700,1.6879,65713.1900,2.2018,65588.3700,2.0077,65480.3500,1.8397,65432.5900,1.7654,65892.2900,2.4804
2026-06-14,SOL,EDT,67.7800,0,67.4300,-0.5164,67.4800,-0.4426,67.3400,-0.6492,67.4300,-0.5164,67.5700,-0.3098,67.8000,0.0295,70.1600,3.5114,70.4500,3.9392,71.2900,5.1785,71.1300,4.9425,71.0000,4.7507,70.9800,4.7212,71.2400,5.1048
2026-06-21,BTC,EDT,64122.0000,0,64134.4800,0.0195,64063.9900,-0.0905,64064.6200,-0.0895,64132.3300,0.0161,64125.9200,0.0061,63774.6100,-0.5418,63728.0000,-0.6145,63720.0100,-0.6269,63237.1700,-1.3799,63809.2800,-0.4877,64529.0100,0.6347,64172.4500,0.0787,63887.5700,-0.3656
2026-06-21,SOL,EDT,73.6500,0,74.1400,0.6653,74.3400,0.9369,74.2500,0.8147,74.2100,0.7604,74.4200,1.0455,73.4300,-0.2987,73.1400,-0.6925,73.0500,-0.8147,72.4700,-1.6022,73.3700,-0.3802,74.3700,0.9776,73.8400,0.2580,73.5300,-0.1629
2026-06-28,BTC,EDT,60211.1100,0,59801.9700,-0.6795,59601.3900,-1.0126,59500.5300,-1.1801,59528.8800,-1.1331,59389.9900,-1.3637,59564.8900,-1.0733,59351.9800,-1.4269,58971.3000,-2.0591,59473.2900,-1.2254,59562.1800,-1.0778,59343.7900,-1.4405,59649.6500,-0.9325,59948.9200,-0.4355
2026-06-28,SOL,EDT,71.8700,0,72.0900,0.3061,71.5600,-0.4313,71.5500,-0.4452,71.1800,-0.9601,70.7300,-1.5862,70.9200,-1.3218,70.4700,-1.9480,70.2300,-2.2819,71.3900,-0.6679,71.6600,-0.2922,71.4900,-0.5287,72.1900,0.4452,72.6800,1.1270
2026-07-05,BTC,EDT,62681.1000,0,62680.0000,-0.0018,62582.5800,-0.1572,62576.9100,-0.1662,62763.7800,0.1319,62721.5600,0.0645,62684.7100,0.0058,63040.4600,0.5733,63679.6500,1.5931,63587.0500,1.4453,63698.1900,1.6226,63506.1400,1.3163,63396.5300,1.1414,63239.6400,0.8911
2026-07-05,SOL,EDT,80.7600,0,81.3600,0.7429,81.0900,0.4086,81.1400,0.4705,81.0100,0.3096,81.0400,0.3467,81.0800,0.3962,81.8000,1.2878,81.8200,1.3125,81.5900,1.0277,82.2000,1.7831,81.5400,0.9658,81.0100,0.3096,80.8000,0.0495
2026-07-12,BTC,EDT,63989.6000,0,64135.3700,0.2278,64130.6400,0.2204,64041.5100,0.0811,64106.6500,0.1829,64195.3100,0.3215,64164.6900,0.2736,63880.6200,-0.1703,63851.7100,-0.2155,63743.5100,-0.3846,64021.6700,0.0501,63379.0000,-0.9542,63329.8400,-1.0310,62754.1100,-1.9308
2026-07-12,SOL,EDT,77.1900,0,77.4700,0.3627,77.5500,0.4664,77.3500,0.2073,77.5800,0.5052,77.6700,0.6218,77.4600,0.3498,77.1000,-0.1166,76.7700,-0.5441,76.9200,-0.3498,77.5200,0.4275,76.3200,-1.1271,76.4800,-0.9198,75.8700,-1.7101
2026-07-19,BTC,EDT,64402.3100,0,64532.5300,0.2022,64500.0100,0.1517,64502.2200,0.1551,64370.2900,-0.0497,64414.2600,0.0186,64489.0600,0.1347,64367.1500,-0.0546,64629.7400,0.3531,64688.7000,0.4447,64502.6300,0.1558,64587.3900,0.2874,64782.7800,0.5908,64817.3100,0.6444
2026-07-19,SOL,EDT,76.0200,0,76.2200,0.2631,75.9200,-0.1315,75.9600,-0.0789,75.7600,-0.3420,75.8900,-0.1710,76.1400,0.1579,75.7800,-0.3157,76.1000,0.1052,76.3800,0.4736,76.5700,0.7235,76.3900,0.4867,76.9800,1.2628,76.7600,0.9734
2026-07-26,BTC,EDT,64409.3900,0,64710.3900,0.4673,64672.2200,0.4081,64628.0000,0.3394,64683.6000,0.4257,64645.4200,0.3665,64599.0000,0.2944,64790.3700,0.5915,65350.6400,1.4614,65338.8800,1.4431,65071.9500,1.0287,65143.0600,1.1391,65114.3900,1.0946,65224.7000,1.2658
2026-07-26,SOL,EDT,74.8900,0,75.4800,0.7878,75.5300,0.8546,75.3800,0.6543,75.4000,0.6810,75.3400,0.6009,75.3300,0.5875,75.6500,1.0148,76.7200,2.4436,76.7700,2.5103,76.3400,1.9362,76.5300,2.1899,76.4400,2.0697,76.4100,2.0296
2026-08-02,BTC,EDT,63058.4500,0,63045.8800,-0.0199,63114.7800,0.0893,63229.4100,0.2711,63294.7300,0.3747,63377.1900,0.5055,63429.5500,0.5885,63504.0700,0.7067,63350.0000,0.4623,63499.9900,0.7002,63236.3500,0.2821,63129.0100,0.1119,63063.4300,0.0079,62782.0000,-0.4384
